day	S
21302	2.703199925
21303	2.70474878
21304	2.706047007
21305	2.7076972
21306	2.71058144
21307	2.711512374
21308	2.711712123
21309	2.712703546
21310	2.713166883
21311	2.712934184
21312	2.714008551
21313	2.715630451
21314	2.714673357
21315	2.715519375
21316	2.717383324
21317	2.719517163
21318	2.718827123
21319	2.717707279
21320	2.716504014
21321	2.716855423
21322	2.715903164
21323	2.713092664
21324	2.710035811
21325	2.708269483
21326	2.707234663
21327	2.704178902
21328	2.702416359
21329	2.70150139
21330	2.701171616
21331	2.70016318
21332	2.700089508
21333	2.697604575
21334	2.695524719
21335	2.693276848
21336	2.69363174
21337	2.694814649
21338	2.696391391
21339	2.699866514
21340	2.70481952
21341	2.707165556
21342	2.708352639
21343	2.708620074
21344	2.710063727
21345	2.712839507
21346	2.713603474
21347	2.713725151
21348	2.715764783
21349	2.718168732
21350	2.719527076
21351	2.718823325
21352	2.715479788
21353	2.713340007
21354	2.713355548
21355	2.711849705
21356	2.710573953
21357	2.709524662
21358	2.709218146
21359	2.709728931
21360	2.709150302
21361	2.709396076
21362	2.709045123
21363	2.707459115
21364	2.706309791
21365	2.704181329
21366	2.701789657
21367	2.700820925
21368	2.702127359
21369	2.702558498
21370	2.702563824
21371	2.702179009
21372	2.70090877
21373	2.700382286
21374	2.700474591
21375	2.699629682
21376	2.699841655
21377	2.699230858
21378	2.699198845
21379	2.700230129
21380	2.701405328
21381	2.702779945
21382	2.704332281
21383	2.705368265
21384	2.70628216
21385	2.706731809
21386	2.705592623
21387	2.706144203
21388	2.707700274
21389	2.707844542
21390	2.705348843
21391	2.70296002
21392	2.703476959
21393	2.700049255
21394	2.694890849
21395	2.690857016
21396	2.686666988
21397	2.684376658
21398	2.685904203
21399	2.686962888
21400	2.685193925
21401	2.6813952
21402	2.678724549
21403	2.678485168
21404	2.678692123
21405	2.679749606
21406	2.679064567
21407	2.677079973
21408	2.673461895
21409	2.670984446
21410	2.668067304
21411	2.663597115
21412	2.661085805
21413	2.659417171
21414	2.657674194
21415	2.655713504
21416	2.654459539
21417	2.654907794
21418	2.65373909
21419	2.649997404
21420	2.646485191
21421	2.643702142
21422	2.643240873
21423	2.64430522
21424	2.643917527
21425	2.642699973
21426	2.641570203
21427	2.639862867
21428	2.637159346
21429	2.634258345
21430	2.632803503
21431	2.630707489
21432	2.629708001
21433	2.62843641
21434	2.624856654
21435	2.622784653
21436	2.618349474
21437	2.614560582
21438	2.609625262
21439	2.604803033
21440	2.602805477
21441	2.600471601
21442	2.599025902
21443	2.595587876
21444	2.592704348
21445	2.589375447
21446	2.587244483
21447	2.585859207
21448	2.582710459
21449	2.57832931
21450	2.572835756
21451	2.566464918
21452	2.559010484
21453	2.550655955
21454	2.542335095
21455	2.53527601
21456	2.52865166
21457	2.52201931
21458	2.515194798
21459	2.510006192
21460	2.504186506
21461	2.498924447
21462	2.494168836
21463	2.48984977
21464	2.48568088
21465	2.482276004
21466	2.47672142
21467	2.471512647
21468	2.467284495
21469	2.465455198
21470	2.463505704
21471	2.460369024
21472	2.457997846
21473	2.45631046
21474	2.454385421
21475	2.451577972
21476	2.448706869
21477	2.443925817
21478	2.439266647
21479	2.435354886
21480	2.431787396
21481	2.427808043
21482	2.425399371
21483	2.42314892
21484	2.420291861
21485	2.418107288
21486	2.416571423
21487	2.414959328
21488	2.413537928
21489	2.412455356
21490	2.410261501
21491	2.408346647
21492	2.40792129
21493	2.407587919
21494	2.406760776
21495	2.406283435
21496	2.405359747
21497	2.405226956
21498	2.406198115
21499	2.409069282
21500	2.411535176
21501	2.413073198
21502	2.415054776
21503	2.418815981
21504	2.422015581
21505	2.42162914
21506	2.421216951
21507	2.418935356
21508	2.417997508
21509	2.417266953
21510	2.41516575
21511	2.412929351
21512	2.410433966
21513	2.410882553
21514	2.412478735
21515	2.416054833
21516	2.418614109
21517	2.419487782
21518	2.419234433
21519	2.419300995
21520	2.418329456
21521	2.418003549
21522	2.415993029
21523	2.414810788
21524	2.413126477
21525	2.411618998
21526	2.408704214
21527	2.406654296
21528	2.402303009
21529	2.397831518
21530	2.392444223
21531	2.390187827
21532	2.390991645
21533	2.392245941
21534	2.390653279
21535	2.389234951
21536	2.386956283
21537	2.384242937
21538	2.380377628
21539	2.378700502
21540	2.376707655
21541	2.376044864
21542	2.377297395
21543	2.378499487
21544	2.378496469
21545	2.377833526
21546	2.377482376
21547	2.374698771
21548	2.370841743
21549	2.369109211
21550	2.363370439
21551	2.356718491
21552	2.35310869
21553	2.350350858
21554	2.350524588
21555	2.35028678
21556	2.349379351
21557	2.347357518
21558	2.345265307
21559	2.3421758
21560	2.339155572
21561	2.339134569
21562	2.340726738
21563	2.34362139
21564	2.347020963
21565	2.347616315
21566	2.344826488
21567	2.344460738
21568	2.345871731
21569	2.347418306
21570	2.350078038
21571	2.353700606
21572	2.355999873
21573	2.355521321
21574	2.358799325
21575	2.362237041
21576	2.366736691
21577	2.369490661
21578	2.373510484
21579	2.375980773
21580	2.376034298
21581	2.37630867
21582	2.378361504
21583	2.383565101
21584	2.386776409
21585	2.389281064
21586	2.391329768
21587	2.391901844
21588	2.395703113
21589	2.396997853
21590	2.398746456
21591	2.401087612
21592	2.403656448
21593	2.406638525
21594	2.409785153
21595	2.40997299
21596	2.410951311
21597	2.413737648
21598	2.419422151
21599	2.424928582
21600	2.432863804
21601	2.441140607
21602	2.447822825
21603	2.45258217
21604	2.456268416
21605	2.460033956
21606	2.465709598
21607	2.468046798
21608	2.47035826
21609	2.474594241
21610	2.479600883
21611	2.484587023
21612	2.491811923
21613	2.499150053
21614	2.504141953
21615	2.508732858
21616	2.511515718
21617	2.515493196
21618	2.519122193
21619	2.521149544
21620	2.52349081
21621	2.528484464
21622	2.534569748
21623	2.539586151
21624	2.542613563
21625	2.547164256
21626	2.55119593
21627	2.555372919
21628	2.560971454
21629	2.563941623
21630	2.564478806
21631	2.566733847
21632	2.569316015
21633	2.571548621
21634	2.572112596
21635	2.575564637
21636	2.578911741
21637	2.579065282
21638	2.579485015
21639	2.578937875
21640	2.577159764
21641	2.573024801
21642	2.57070111
21643	2.569595668
21644	2.566480614
21645	2.564116021
21646	2.561498198
21647	2.560831906
21648	2.560258924
21649	2.558346288
21650	2.555181202
21651	2.549609941
21652	2.543809643
21653	2.537331723
21654	2.532475255
21655	2.528097994
21656	2.527303518
21657	2.526532359
21658	2.526752902
21659	2.527181421
21660	2.527775215
21661	2.52931727
21662	2.52963174
21663	2.530613605
21664	2.532152544
21665	2.533485953
21666	2.534061696
21667	2.535533801
21668	2.535301348
21669	2.535758734
21670	2.534491535
21671	2.533554702
21672	2.532734403
21673	2.530369934
21674	2.526603799
21675	2.523325406
21676	2.520058769
21677	2.518319947
21678	2.51811227
21679	2.518233643
21680	2.518381663
21681	2.517068782
21682	2.513803832
21683	2.510016301
21684	2.507413435
21685	2.507113673
21686	2.507292064
21687	2.506431826
21688	2.504876445
21689	2.504552193
21690	2.5028514
21691	2.500884241
21692	2.501528073
21693	2.499538443
21694	2.494697388
21695	2.488153915
21696	2.483437361
21697	2.481593255
21698	2.480041946
21699	2.478576875
21700	2.478649991
21701	2.47461755
21702	2.470397098
21703	2.467501346
21704	2.464230257
21705	2.463257728
21706	2.463468114
21707	2.461814463
21708	2.459317309
21709	2.455110064
21710	2.453072282
21711	2.451463051
21712	2.449540441
21713	2.449211352
21714	2.447429647
21715	2.449530355
21716	2.451698816
21717	2.452881891
21718	2.452900242
21719	2.451638631
21720	2.44930325
21721	2.446284156
21722	2.445265682
21723	2.444198545
21724	2.441290452
21725	2.436969707
21726	2.43336571
21727	2.431016926
21728	2.428925333
21729	2.426584081
21730	2.423817908
21731	2.422673042
21732	2.421992946
21733	2.421429048
21734	2.420814621
21735	2.420704821
21736	2.420557771
21737	2.42106764
21738	2.41898884
21739	2.41869374
21740	2.418613341
21741	2.419399426
21742	2.421359179
21743	2.421884549
21744	2.420456685
21745	2.417100902
21746	2.414798748
21747	2.412563664
21748	2.409357983
21749	2.407539229
21750	2.407054235
21751	2.410449874
21752	2.415152276
21753	2.419983694
21754	2.420776805
21755	2.422775187
21756	2.426342302
21757	2.429818962
21758	2.434667749
21759	2.438335569
21760	2.442139045
21761	2.444115758
21762	2.446563754
21763	2.448775981
21764	2.452872109
21765	2.456765305
21766	2.459187714
21767	2.459818977
21768	2.460008247
21769	2.45819484
21770	2.456255667
21771	2.453378353
21772	2.451827785
21773	2.449552002
21774	2.44594086
21775	2.444005317
21776	2.44126853
21777	2.440011452
21778	2.441013686
21779	2.445958868
21780	2.449941283
21781	2.450558022
21782	2.449688786
21783	2.445601472
21784	2.441151448
21785	2.435894552
21786	2.432768777
21787	2.431132467
21788	2.429425728
21789	2.426605612
21790	2.423360794
21791	2.422291126
21792	2.422346823
21793	2.423097634
21794	2.42152555
21795	2.41673064
21796	2.412631261
21797	2.409632822
21798	2.406477062
21799	2.406104976
21800	2.408583318
21801	2.408777136
21802	2.408065314
21803	2.405779925
21804	2.402483487
21805	2.40010572
21806	2.396643691
21807	2.392954507
21808	2.391221895
21809	2.388430543
21810	2.385837572
21811	2.383930328
21812	2.378120535
21813	2.370272822
21814	2.371758831
21815	2.374217165
21816	2.374257494
21817	2.372117756
21818	2.364946955
21819	2.359797544
21820	2.355875613
21821	2.3504797
21822	2.346404235
21823	2.340813193
21824	2.337161692
21825	2.327838659
21826	2.320530753
21827	2.31380343
21828	2.30515789
21829	2.298095969
21830	2.291603165
21831	2.286392346
21832	2.280698456
21833	2.277144359
21834	2.274436077
21835	2.270197917
21836	2.266844517
21837	2.265870445
21838	2.265995965
21839	2.265537681
21840	2.266144702
21841	2.265986117
21842	2.265452044
21843	2.265683034
21844	2.266366522
21845	2.267861673
21846	2.268524701
21847	2.267237328
21848	2.266795325
21849	2.266929
21850	2.267077051
21851	2.262201644
21852	2.260876576
21853	2.260490129
21854	2.260862256
21855	2.261568632
21856	2.258433776
21857	2.255135672
21858	2.252782802
21859	2.252198586
21860	2.251749995
21861	2.254356584
21862	2.258180623
21863	2.259614686
21864	2.264769721
21865	2.270863443
21866	2.275550489
21867	2.277989546
21868	2.28033656
21869	2.281595171
21870	2.28293705
21871	2.284694784
21872	2.28350879
21873	2.284489316
21874	2.28418395
21875	2.286560877
21876	2.290256893
21877	2.293367913
21878	2.299199203
21879	2.306292512
21880	2.313881342
21881	2.320048092
21882	2.324172655
21883	2.329212225
21884	2.331207574
21885	2.336314242
21886	2.342321346
21887	2.346144118
21888	2.346822446
21889	2.347093956
21890	2.347639383
21891	2.347070177
21892	2.346375721
21893	2.34283595
21894	2.335838091
21895	2.33228841
21896	2.33235639
21897	2.331735043
21898	2.330263411
21899	2.331119284
21900	2.334085327
21901	2.33644412
21902	2.340739071
21903	2.343543354
21904	2.344492646
21905	2.347845779
21906	2.34825895
21907	2.350616165
21908	2.351617238
21909	2.352354468
21910	2.351564823
21911	2.351279796
21912	2.351491522
21913	2.354262291
21914	2.356135316
21915	2.357122689
21916	2.356819956
21917	2.355874352
21918	2.356248353
21919	2.35818141
21920	2.356987389
21921	2.35380996
21922	2.351306846
21923	2.350819257
21924	2.354665421
21925	2.361194269
21926	2.368165446
21927	2.368458916
21928	2.370614046
21929	2.373344143
21930	2.37268945
21931	2.369436978
21932	2.364608858
21933	2.356776194
21934	2.352063611
21935	2.349006076
21936	2.348377163
21937	2.347418111
21938	2.346379107
21939	2.341688016
21940	2.338477252
21941	2.334573565
21942	2.334078044
21943	2.331654769
21944	2.331399814
21945	2.335261152
21946	2.337813379
21947	2.342034954
21948	2.343915947
21949	2.345386757
21950	2.3463453
21951	2.345239588
21952	2.341994876
21953	2.340649255
21954	2.340072419
21955	2.33877189
21956	2.335802703
21957	2.33249835
21958	2.332666229
21959	2.332601394
21960	2.333278488
21961	2.332433692
21962	2.332093346
21963	2.331395583
21964	2.334365951
21965	2.336584249
21966	2.33961766
21967	2.34182925
21968	2.344928983
21969	2.34854655
21970	2.354063337
21971	2.358739877
21972	2.36188958
21973	2.365526384
21974	2.366127241
21975	2.367295598
21976	2.369028861
21977	2.369074564
21978	2.368583561
21979	2.367898906
21980	2.369446905
21981	2.37157219
21982	2.372577232
21983	2.372846494
21984	2.376228952
21985	2.38109401
21986	2.383722301
21987	2.383836143
21988	2.380709973
21989	2.376098311
21990	2.372591633
21991	2.368677396
21992	2.364784213
21993	2.359746561
21994	2.355239302
21995	2.350405878
21996	2.348952853
21997	2.350034259
21998	2.351469312
21999	2.350079385
22000	2.347422331
22001	2.344074457
22002	2.344088309
22003	2.343730261
22004	2.342299861
22005	2.338185968
22006	2.335042062
22007	2.332872046
22008	2.330712718
22009	2.329041083
22010	2.326587309
22011	2.32398076
22012	2.320593926
22013	2.31349383
22014	2.306390203
22015	2.301017146
22016	2.297674812
22017	2.298174419
22018	2.299114184
22019	2.297166677
22020	2.29412499
22021	2.292010832
22022	2.290294339
22023	2.28816544
22024	2.286992177
22025	2.284948159
22026	2.28011073
22027	2.277554385
22028	2.27593374
22029	2.274762619
22030	2.273409481
22031	2.273432661
22032	2.272755271
22033	2.270911779
22034	2.269119605
22035	2.268104121
22036	2.26931121
22037	2.272453736
22038	2.27405474
22039	2.273228873
22040	2.273514246
22041	2.273711844
22042	2.273947822
22043	2.273074588
22044	2.27125508
22045	2.267213184
22046	2.262372273
22047	2.259734483
22048	2.257555235
22049	2.259293903
22050	2.25952995
22051	2.25920746
22052	2.257919404
22053	2.257515022
22054	2.257047642
22055	2.257283332
22056	2.257594261
22057	2.259857431
22058	2.264151562
22059	2.270670466
22060	2.276520717
22061	2.281130568
22062	2.283716515
22063	2.286480438
22064	2.289184368
22065	2.292040886
22066	2.295943144
22067	2.298551889
22068	2.300509821
22069	2.302500494
22070	2.305026119
22071	2.307844391
22072	2.310755647
22073	2.311616809
22074	2.311133379
22075	2.312045914
22076	2.315991254
22077	2.320196772
22078	2.324258109
22079	2.324224585
22080	2.32412925
22081	2.326342726
22082	2.328303457
22083	2.3275659
22084	2.32598099
22085	2.323493675
22086	2.321833862
22087	2.319434038
22088	2.315562419
22089	2.313298808
22090	2.309191266
22091	2.30658205
22092	2.30402662
22093	2.300409731
22094	2.298522986
22095	2.297163177
22096	2.294401873
22097	2.292156271
22098	2.290280113
22099	2.288634366
22100	2.286578508
22101	2.285832423
22102	2.285717018
22103	2.283590388
22104	2.280964406
22105	2.278772052
22106	2.278806
22107	2.282553307
22108	2.285861788
22109	2.284801802
22110	2.282199495
22111	2.27827732
22112	2.275908134
22113	2.274949874
22114	2.271913584
22115	2.269871776
22116	2.269572678
22117	2.269119232
22118	2.268369912
22119	2.266762355
22120	2.264628788
22121	2.265636246
22122	2.264158717
22123	2.263052812
22124	2.262934476
22125	2.262875922
22126	2.261749859
22127	2.261880167
22128	2.260452168
22129	2.258944792
22130	2.258591018
22131	2.258631721
22132	2.258452626
22133	2.257821905
22134	2.258610952
22135	2.259821068
22136	2.259415072
22137	2.259803925
22138	2.262857304
22139	2.266676143
22140	2.269973986
22141	2.271808994
22142	2.272993248
22143	2.271774845
22144	2.269896158
22145	2.268516915
22146	2.266416042
22147	2.264645259
22148	2.264389585
22149	2.262585876
22150	2.259510739
22151	2.256708349
22152	2.255715537
22153	2.25421718
22154	2.253577529
22155	2.252869425
22156	2.254335799
22157	2.256605334
22158	2.259054189
22159	2.260782366
22160	2.262201852
22161	2.263763336
22162	2.262981039
22163	2.261177437
22164	2.258029856
22165	2.256365317
22166	2.253076497
22167	2.248433799
22168	2.244261985
22169	2.241966509
22170	2.241829641
22171	2.242572112
22172	2.244127784
22173	2.246321168
22174	2.247268991
22175	2.248538447
22176	2.249671493
22177	2.248691405
22178	2.247144889
22179	2.24484641
22180	2.241812503
22181	2.239486554
22182	2.238104061
22183	2.234708006
22184	2.232801248
22185	2.231208894
22186	2.231248472
22187	2.230881958
22188	2.229380551
22189	2.228773213
22190	2.229417366
22191	2.229244919
22192	2.230018579
22193	2.229460071
22194	2.229683859
22195	2.230122118
22196	2.229272872
22197	2.226528425
22198	2.224519091
22199	2.22240374
22200	2.219860543
22201	2.218426323
22202	2.216569528
22203	2.214176443
22204	2.212479732
22205	2.211672132
22206	2.212024967
22207	2.213296891
22208	2.214177019
22209	2.215316019
22210	2.214789663
22211	2.214275056
22212	2.213195282
22213	2.212474264
22214	2.215357628
22215	2.217819287
22216	2.220090968
22217	2.222461083
22218	2.224091806
22219	2.225733895
22220	2.22475206
22221	2.222236047
22222	2.217437594
22223	2.213965038
22224	2.212515097
22225	2.212218582
22226	2.21252016
22227	2.210796621
22228	2.20941336
22229	2.209190934
22230	2.20772687
22231	2.207536309
22232	2.208872926
22233	2.210256707
22234	2.212050837
22235	2.216141281
22236	2.218746689
22237	2.219223632
22238	2.217826425
22239	2.216347956
22240	2.21557373
22241	2.214461272
22242	2.215396349
22243	2.21641539
22244	2.218886121
22245	2.218855228
22246	2.21683968
22247	2.214795045
22248	2.213741789
22249	2.217383574
22250	2.221553794
22251	2.222952758
22252	2.223579468
22253	2.226655437
22254	2.23115712
22255	2.235175337
22256	2.23766005
22257	2.238611128
22258	2.240286681
22259	2.243596013
22260	2.246350286
22261	2.248818836
22262	2.250513533
22263	2.251019664
22264	2.251426532
22265	2.251326583
22266	2.251715472
22267	2.251946068
22268	2.24949294
22269	2.249036106
22270	2.252125701
22271	2.25520341
22272	2.258181951
22273	2.261398088
22274	2.262735127
22275	2.266079466
22276	2.265845091
22277	2.265147999
22278	2.265046623
22279	2.264729041
22280	2.263446982
22281	2.261686399
22282	2.261232493
22283	2.263192515
22284	2.263780482
22285	2.263768457
22286	2.261643583
22287	2.261070629
22288	2.260970881
22289	2.260276957
22290	2.259692353
22291	2.26135166
22292	2.262328929
22293	2.264223358
22294	2.265682289
22295	2.268042619
22296	2.271707855
22297	2.272097199
22298	2.274064821
22299	2.277280521
22300	2.27963011
22301	2.280211704
22302	2.281889206
22303	2.283530318
22304	2.283295168
22305	2.283363109
22306	2.285401035
22307	2.290214329
22308	2.295305266
22309	2.298445029
22310	2.301098456
22311	2.308545227
22312	2.314527739
22313	2.319606527
22314	2.327309009
22315	2.334137758
22316	2.338421439
22317	2.342039109
22318	2.347375384
22319	2.351644501
22320	2.35688207
22321	2.362131978
22322	2.367096053
22323	2.371837674
22324	2.376162806
22325	2.383265187
22326	2.389014943
22327	2.393781393
22328	2.399641345
22329	2.403898113
22330	2.409393545
22331	2.416346086
22332	2.421065354
22333	2.424459985
22334	2.426951383
22335	2.430762875
22336	2.433657776
22337	2.437455539
22338	2.44128336
22339	2.441573303
22340	2.443245912
22341	2.445054503
22342	2.44625541
22343	2.44826786
22344	2.449516466
22345	2.452587513
22346	2.456843807
22347	2.459258469
22348	2.459226111
22349	2.458145159
22350	2.454643405
22351	2.451763994
22352	2.45043065
22353	2.451354061
22354	2.451547281
22355	2.45169025
22356	2.453168257
22357	2.458038681
22358	2.460601215
22359	2.464283034
22360	2.466254011
22361	2.468704906
22362	2.469045633
22363	2.470129183
22364	2.470011191
22365	2.472254908
22366	2.477188673
22367	2.480019724
22368	2.482510237
22369	2.484919567
22370	2.487437948
22371	2.490336273
22372	2.494207105
22373	2.494173319
22374	2.493195366
22375	2.49302366
22376	2.492019255
22377	2.491683035
22378	2.492760387
22379	2.494954105
22380	2.497326198
22381	2.498336726
22382	2.5006328
22383	2.503525653
22384	2.507635346
22385	2.513204792
22386	2.518146992
22387	2.521806065
22388	2.52625455
22389	2.53008581
22390	2.532928118
22391	2.535774128
22392	2.538207712
22393	2.539214007
22394	2.5412705
22395	2.543451319
22396	2.545317675
22397	2.545910142
22398	2.549074316
22399	2.551665348
22400	2.554777817
22401	2.558384476
22402	2.56318515
22403	2.568681078
22404	2.573361425
22405	2.576920676
22406	2.579802742
22407	2.580759529
22408	2.582562679
22409	2.587383315
22410	2.595684779
22411	2.60120813
22412	2.605195984
22413	2.609135661
22414	2.612540017
22415	2.614895937
22416	2.617313999
22417	2.620217753
22418	2.620524241
22419	2.618872394
22420	2.618086703
22421	2.617153238
22422	2.61801659
22423	2.621325104
22424	2.622230012
22425	2.623946807
22426	2.625143933
22427	2.626993545
22428	2.62893211
22429	2.627684628
22430	2.627683518
22431	2.629897769
22432	2.631193176
22433	2.630951253
22434	2.628905099
22435	2.626449856
22436	2.623923165
22437	2.623242157
22438	2.621994713
22439	2.623189516
22440	2.623633882
22441	2.625019227
22442	2.62503062
22443	2.62459224
22444	2.623584308
22445	2.621872272
22446	2.619191824
22447	2.616943864
22448	2.614278729
22449	2.612852052
22450	2.611295031
22451	2.608610998
22452	2.603311035
22453	2.599775889
22454	2.597233642
22455	2.596122842
22456	2.597719699
22457	2.597556465
22458	2.595690096
22459	2.594658088
22460	2.591850152
22461	2.592532892
22462	2.593229575
22463	2.593797297
22464	2.594901716
22465	2.596040434
22466	2.60115561
22467	2.604801292
22468	2.604084412
22469	2.600330452
22470	2.596148361
22471	2.593810637
22472	2.594281904
22473	2.593250089
22474	2.58982544
22475	2.586300467
22476	2.581639498
22477	2.576310884
22478	2.571662248
22479	2.569280537
22480	2.565816958
22481	2.56088616
22482	2.557191102
22483	2.554550102
22484	2.550017009
22485	2.548498602
22486	2.546858471
22487	2.54525564
22488	2.543742139
22489	2.539677144
22490	2.533649896
22491	2.529376068
22492	2.526255887
22493	2.520415962
22494	2.517424967
22495	2.51514826
22496	2.512543823
22497	2.506639632
22498	2.501491336
22499	2.49756074
22500	2.492783556
22501	2.489493543
22502	2.486321322
22503	2.485665397
22504	2.485873123
22505	2.486268558
22506	2.487276553
22507	2.487792858
22508	2.487683777
22509	2.486118289
22510	2.481933524
22511	2.47754754
22512	2.474130656
22513	2.472206579
22514	2.470183486
22515	2.468109403
22516	2.464348677
22517	2.460857561
22518	2.45752965
22519	2.452173195
22520	2.448182856
22521	2.445649638
22522	2.444357228
22523	2.443902723
22524	2.443494092
22525	2.443087341
22526	2.443347459
22527	2.443376774
22528	2.442898413
22529	2.441611171
22530	2.439448277
22531	2.437260017
22532	2.434598769
22533	2.432899145
22534	2.431216892
22535	2.430607196
22536	2.428260993
22537	2.426383628
22538	2.425393198
22539	2.422928489
22540	2.420186864
22541	2.416769387
22542	2.414556467
22543	2.413556208
22544	2.415543464
22545	2.418731314
22546	2.419122682
22547	2.419691653
22548	2.418696301
22549	2.416882491
22550	2.4155174
22551	2.413237562
22552	2.410882543
22553	2.410519388
22554	2.407432092
22555	2.404016194
22556	2.404422387
22557	2.403944822
22558	2.403585771
22559	2.402667801
22560	2.402567458
22561	2.403266357
22562	2.403430753
22563	2.402700755
22564	2.403381438
22565	2.403931369
22566	2.405643131
22567	2.40773821
22568	2.409210417
22569	2.408648498
22570	2.408619737
22571	2.407748962
22572	2.407867204
22573	2.410421922
22574	2.411613151
22575	2.414482177
22576	2.416276617
22577	2.417334303
22578	2.419284167
22579	2.422869761
22580	2.425306185
22581	2.42766651
22582	2.429091151
22583	2.42880656
22584	2.426390973
22585	2.422388983
22586	2.420377098
22587	2.418853309
22588	2.417981001
22589	2.417352259
22590	2.417764963
22591	2.418016037
22592	2.417836004
22593	2.418094922
22594	2.417582495
22595	2.418465178
22596	2.419673002
22597	2.420277566
22598	2.418303484
22599	2.415130646
22600	2.414777104
22601	2.415933055
22602	2.416401614
22603	2.413997244
22604	2.411270743
22605	2.409034996
22606	2.402873894
22607	2.39825884
22608	2.395943254
22609	2.393123084
22610	2.38919654
22611	2.387761908
22612	2.382870684
22613	2.37833656
22614	2.375898351
22615	2.375641797
22616	2.37817159
22617	2.38028998
22618	2.380823342
22619	2.380693529
22620	2.381050438
22621	2.382567667
22622	2.387926682
22623	2.391665076
22624	2.393282031
22625	2.392829947
22626	2.388170094
22627	2.38102684
22628	2.37567553
22629	2.370781983
22630	2.367172886
22631	2.363739789
22632	2.3613403
22633	2.358609571
22634	2.35923241
22635	2.35765662
22636	2.356445388
22637	2.353520973
22638	2.351823052
22639	2.34965733
22640	2.349431757
22641	2.348935039
22642	2.349605662
22643	2.348175884
22644	2.346122603
22645	2.345070208
22646	2.344491486
22647	2.34577608
22648	2.348326779
22649	2.350701219
22650	2.353187079
22651	2.355255519
22652	2.356001782
22653	2.354929746
22654	2.353947048
22655	2.354572029
22656	2.355576929
22657	2.360356758
22658	2.363682556
22659	2.364476403
22660	2.365845825
22661	2.367272154
22662	2.368133224
22663	2.36972295
22664	2.370517844
22665	2.373369854
22666	2.375625774
22667	2.377678497
22668	2.378335385
22669	2.378294492
22670	2.378529147
22671	2.377851148
22672	2.375038135
22673	2.374146138
22674	2.372676298
22675	2.374215566
22676	2.378130048
22677	2.38311629
22678	2.38815316
22679	2.390494434
22680	2.393660231
22681	2.396988023
22682	2.400360032
22683	2.403487888
22684	2.403580452
22685	2.404507337
22686	2.405680703
22687	2.406878136
22688	2.40833214
22689	2.410668075
22690	2.413639648
22691	2.415279081
22692	2.417320084
22693	2.418094931
22694	2.420404157
22695	2.42566386
22696	2.431849487
22697	2.437321657
22698	2.444002866
22699	2.449528451
22700	2.454610617
22701	2.457839668
22702	2.46131677
22703	2.465259676
22704	2.469210595
22705	2.472858302
22706	2.475533484
22707	2.479129855
22708	2.483857955
22709	2.486746553
22710	2.48850583
22711	2.490253416
22712	2.492114293
22713	2.493411542
22714	2.497262795
22715	2.504672846
22716	2.511125904
22717	2.514257822
22718	2.518522956
22719	2.52504872
22720	2.528571016
22721	2.533338966
22722	2.53812936
22723	2.543908315
22724	2.550109476
22725	2.556396796
22726	2.562740664
22727	2.56937861
22728	2.576198849
22729	2.584916858
22730	2.59177561
22731	2.596633712
22732	2.600386994
22733	2.601913246
22734	2.60449438
22735	2.608243938
22736	2.610928193
22737	2.613097729
22738	2.616138157
22739	2.61967705
22740	2.621515159
22741	2.623111601
22742	2.625680647
22743	2.629130137
22744	2.633629222
22745	2.637325008
22746	2.642611101
22747	2.648069987
22748	2.65156044
22749	2.657002894
22750	2.659941198
22751	2.664190267
22752	2.670986993
22753	2.677551696
22754	2.682902349
22755	2.6873313
22756	2.692212044
22757	2.696418249
22758	2.700123944
22759	2.705040591
22760	2.709101069
22761	2.716549496
22762	2.721182453
22763	2.724962194
22764	2.730159259
22765	2.73411347
22766	2.735889148
22767	2.733635463
22768	2.734679041
22769	2.735432836
22770	2.736232482
22771	2.737991298
22772	2.740731183
22773	2.744273719
22774	2.745977071
22775	2.743141331
22776	2.74492579
22777	2.743842165
22778	2.740671875
22779	2.740879638
22780	2.739469298
22781	2.737270871
22782	2.734377104
22783	2.731759289
22784	2.728398524
22785	2.725422878
22786	2.725869835
22787	2.72397067
22788	2.726881939
22789	2.724629471
22790	2.722317288
22791	2.716181475
22792	2.711868584
22793	2.708420492
22794	2.706248474
22795	2.704624197
22796	2.700126345
22797	2.695442964
22798	2.690129079
22799	2.686273081
22800	2.68141143
22801	2.675875851
22802	2.671794518
22803	2.669096207
22804	2.665821179
22805	2.664142156
22806	2.661222681
22807	2.658078999
22808	2.651025477
22809	2.64186849
22810	2.632156753
22811	2.626404846
22812	2.621953923
22813	2.616350375
22814	2.610084058
22815	2.605742388
22816	2.604953675
22817	2.60317884
22818	2.599520909
22819	2.596273808
22820	2.592588615
22821	2.589261555
22822	2.585605481
22823	2.583845306
22824	2.580124395
22825	2.573879785
22826	2.567593977
22827	2.559939966
22828	2.555338547
22829	2.55146608
22830	2.548158697
22831	2.547162519
22832	2.546351814
22833	2.544801513
22834	2.542307976
22835	2.53626283
22836	2.529745006
22837	2.5240947
22838	2.518696722
22839	2.511351316
22840	2.500953248
22841	2.494142653
22842	2.48883338
22843	2.484051244
22844	2.47954433
22845	2.477777544
22846	2.477106206
22847	2.479054235
22848	2.47862028
22849	2.475404282
22850	2.473529559
22851	2.470859642
22852	2.468562635
22853	2.46290149
22854	2.457589892
22855	2.454296892
22856	2.449283298
